rainfall,humidity,temperature,pressure,wind_speed,magnitude,time,risk,disaster_type,source
0.0,83.0,5.8,855.1,1.5,0.0,22,0,0,ERA5 - Shillong (Winter)
0.0,89.0,3.3,853.9,2.3,0.0,23,0,0,ERA5 - Shillong (Winter)
0.0,83.0,4.3,854.9,2.8,0.0,0,0,0,ERA5 - Shillong (Winter)
0.0,81.0,4.4,855.6,1.5,0.0,1,0,0,ERA5 - Shillong (Winter)
0.0,69.0,8.8,859.0,1.8,0.0,2,0,0,ERA5 - Shillong (Winter)
0.0,61.0,11.0,860.7,2.9,0.0,3,0,0,ERA5 - Shillong (Winter)
0.0,54.0,12.9,861.7,3.5,0.0,4,0,0,ERA5 - Shillong (Winter)
0.0,50.0,14.2,861.6,4.6,0.0,5,0,0,ERA5 - Shillong (Winter)
0.0,49.0,15.2,861.0,5.9,0.0,6,0,0,ERA5 - Shillong (Winter)
0.0,47.0,15.8,860.2,6.4,0.0,7,0,0,ERA5 - Shillong (Winter)
0.0,47.0,15.8,859.2,7.4,0.0,8,0,0,ERA5 - Shillong (Winter)
0.0,48.0,15.5,858.7,7.3,0.0,9,0,0,ERA5 - Shillong (Winter)
0.0,54.0,14.4,858.5,5.8,0.0,10,0,0,ERA5 - Shillong (Winter)
0.0,75.0,11.8,857.9,3.3,0.0,11,0,0,ERA5 - Shillong (Winter)
0.0,72.0,11.1,858.2,3.4,0.0,12,0,0,ERA5 - Shillong (Winter)
0.0,76.0,10.6,858.3,2.5,0.0,13,0,0,ERA5 - Shillong (Winter)
0.0,83.0,8.6,857.8,2.6,0.0,14,0,0,ERA5 - Shillong (Winter)
0.0,87.0,6.6,857.1,4.0,0.0,15,0,0,ERA5 - Shillong (Winter)
0.0,83.0,7.0,857.2,3.7,0.0,16,0,0,ERA5 - Shillong (Winter)
0.0,79.0,6.8,856.8,5.4,0.0,17,0,0,ERA5 - Shillong (Winter)
0.0,71.0,6.8,856.3,6.7,0.0,18,0,0,ERA5 - Shillong (Winter)
0.0,64.0,7.0,856.0,7.7,0.0,19,0,0,ERA5 - Shillong (Winter)
0.0,62.0,6.8,855.3,9.0,0.0,20,0,0,ERA5 - Shillong (Winter)
0.0,60.0,7.0,854.9,9.9,0.0,21,0,0,ERA5 - Shillong (Winter)
0.0,61.0,6.9,854.5,9.7,0.0,22,0,0,ERA5 - Shillong (Winter)
0.0,62.0,6.7,854.4,8.4,0.0,23,0,0,ERA5 - Shillong (Winter)
0.0,72.0,9.8,857.7,7.1,0.0,0,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,12.2,859.4,5.8,0.0,1,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,46.0,16.8,862.7,5.4,0.0,2,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,19.3,864.1,5.1,0.0,3,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,32.0,20.4,864.5,6.2,0.0,4,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,30.0,21.8,864.6,7.2,0.0,5,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,28.0,23.0,864.0,9.0,0.0,6,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,28.0,23.4,863.0,9.7,0.0,7,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,27.0,23.2,862.2,8.3,0.0,8,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,28.0,22.7,861.4,5.4,0.0,9,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,29.0,22.2,861.0,3.9,0.0,10,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,36.0,20.6,860.8,3.6,0.0,11,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,64.0,17.6,860.4,3.4,0.0,12,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,73.0,15.5,859.8,3.9,0.0,13,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,57.0,15.7,860.7,5.1,0.0,14,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,59.0,14.6,860.9,6.6,0.0,15,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,73.0,12.7,860.3,6.6,0.0,16,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,74.0,12.3,860.3,4.7,0.0,17,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,71.0,12.6,860.3,5.1,0.0,18,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,66.0,12.6,859.9,7.3,0.0,19,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,59.0,13.0,859.5,8.0,0.0,20,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,13.0,858.9,7.3,0.0,21,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,61.0,12.5,858.4,6.6,0.0,22,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,64.0,12.0,858.4,6.2,0.0,23,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,73.0,11.3,858.9,9.2,0.0,0,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,63.0,13.7,860.8,7.3,0.0,1,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,52.0,17.4,863.5,5.9,0.0,2,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,42.0,19.2,864.5,6.4,0.0,3,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,37.0,20.6,864.9,7.7,0.0,4,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,21.8,865.1,10.6,0.0,5,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,32.0,22.5,864.5,13.0,0.0,6,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,31.0,23.5,863.7,11.8,0.0,7,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,30.0,23.8,862.6,12.3,0.0,8,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,22.0,861.9,8.0,0.0,9,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,35.0,21.4,861.7,8.8,0.0,10,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,37.0,20.5,861.3,8.4,0.0,11,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,49.0,17.7,860.8,7.0,0.0,12,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,15.2,860.3,6.1,0.0,13,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,56.0,15.0,861.1,4.9,0.0,14,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,59.0,14.5,861.6,5.8,0.0,15,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,63.0,14.4,861.9,6.9,0.0,16,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,67.0,14.0,861.7,7.1,0.0,17,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,67.0,13.6,861.4,7.8,0.0,18,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,62.0,13.6,860.8,9.0,0.0,19,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,59.0,13.9,860.1,9.0,0.0,20,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,13.8,859.5,8.3,0.0,21,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,13.4,859.0,7.2,0.0,22,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,13.1,859.1,6.8,0.0,23,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,60.0,11.9,859.4,9.0,0.0,0,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,51.0,15.2,861.9,5.9,0.0,1,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,41.0,18.4,864.2,6.9,0.0,2,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,38.0,19.9,864.9,6.3,0.0,3,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,36.0,21.0,865.1,5.4,0.0,4,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,35.0,22.1,865.0,5.8,0.0,5,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,23.0,864.1,5.2,0.0,6,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.4,38.0,20.6,862.4,4.3,0.0,7,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
1.2,44.0,19.6,861.8,11.2,0.0,8,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,35.0,21.1,861.1,9.1,0.0,9,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,38.0,20.5,861.0,6.6,0.0,10,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,41.0,20.4,860.9,3.4,0.0,11,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,90.0,12.9,859.3,1.5,0.0,12,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,82.0,14.0,859.0,7.9,0.0,13,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,79.0,13.8,859.7,4.8,0.0,14,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,71.0,13.4,860.1,6.5,0.0,15,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,63.0,14.1,860.8,6.5,0.0,16,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,67.0,13.5,860.5,6.9,0.0,17,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,71.0,12.5,859.9,8.4,0.0,18,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,71.0,12.7,859.6,5.8,0.0,19,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,73.0,12.2,858.5,4.5,0.0,20,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,67.0,12.8,858.3,2.7,0.0,21,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,51.0,16.4,859.9,1.0,0.0,22,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,48.0,17.1,860.6,1.9,0.0,23,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,75.0,12.1,858.9,3.3,0.0,0,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,74.0,14.2,860.4,2.9,0.0,1,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,54.0,18.0,862.8,2.2,0.0,2,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,49.0,19.4,863.6,4.6,0.0,3,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,43.0,21.0,863.9,5.7,0.0,4,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,38.0,22.4,863.6,6.5,0.0,5,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,35.0,23.5,862.8,7.1,0.0,6,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,24.4,861.6,6.4,0.0,7,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,24.2,860.4,4.6,0.0,8,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.8,47.0,20.3,859.5,14.0,0.0,9,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
2.0,73.0,16.6,857.9,3.2,0.0,10,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,60.0,18.2,858.8,2.9,0.0,11,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,68.0,16.9,857.4,6.9,0.0,12,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,71.0,15.3,857.1,3.4,0.0,13,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,72.0,14.3,857.3,5.1,0.0,14,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,70.0,14.0,857.9,7.2,0.0,15,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,68.0,14.3,858.5,7.0,0.0,16,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,76.0,13.7,858.0,6.8,0.0,17,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,81.0,13.1,857.6,6.8,0.0,18,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,82.0,12.4,857.0,6.9,0.0,19,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,81.0,12.5,856.4,5.5,0.0,20,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,81.0,12.5,856.1,5.2,0.0,21,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,82.0,12.1,855.6,4.2,0.0,22,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,81.0,11.9,855.7,4.4,0.0,23,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,85.0,11.5,856.1,3.1,0.0,0,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,74.0,14.1,858.2,4.7,0.0,1,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,58.0,18.3,860.6,3.6,0.0,2,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,46.0,20.2,861.4,6.4,0.0,3,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,33.0,22.1,861.8,8.6,0.0,4,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,27.0,23.6,861.4,11.8,0.0,5,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,29.0,23.7,860.6,12.0,0.0,6,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.1,33.0,23.0,859.4,11.1,0.0,7,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,38.0,21.8,858.1,8.9,0.0,8,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
1.7,55.0,19.7,857.1,11.9,0.0,9,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,53.0,19.2,856.2,10.4,0.0,10,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,56.0,18.5,856.9,10.5,0.0,11,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,71.0,15.7,855.9,10.2,0.0,12,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,73.0,15.7,856.2,10.7,0.0,13,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,74.0,15.6,857.1,11.5,0.0,14,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,79.0,14.8,857.2,12.3,0.0,15,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,83.0,14.3,857.1,13.0,0.0,16,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,76.0,14.7,856.9,12.7,0.0,17,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,72.0,14.7,856.6,11.5,0.0,18,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,73.0,14.2,856.2,10.8,0.0,19,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,75.0,13.7,855.7,11.9,0.0,20,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,76.0,13.4,855.2,13.1,0.0,21,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,78.0,12.8,855.0,12.5,0.0,22,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,79.0,12.9,855.4,13.0,0.0,23,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,91.0,13.1,856.1,13.4,0.0,0,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,87.0,14.2,857.9,14.9,0.0,1,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,69.0,17.7,859.5,13.0,0.0,2,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.6,61.0,18.5,860.2,11.7,0.0,3,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.5,69.0,17.0,860.4,7.9,0.0,4,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
1.2,73.0,16.8,859.7,14.5,0.0,5,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.1,67.0,18.0,859.6,11.1,0.0,6,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.3,67.0,16.5,858.4,18.1,0.0,7,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,67.0,17.5,856.7,16.5,0.0,8,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
2.4,73.0,15.5,857.1,13.0,0.0,9,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.2,82.0,14.8,855.9,17.6,0.0,10,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,81.0,14.6,856.2,19.3,0.0,11,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,72.0,14.3,855.0,18.9,0.0,12,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,75.0,14.4,855.2,22.9,0.0,13,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,81.0,13.8,856.0,14.2,0.0,14,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,90.0,11.9,856.4,4.9,0.0,15,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,93.0,10.9,856.7,4.6,0.0,16,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,92.0,11.6,857.1,6.0,0.0,17,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,93.0,10.7,856.4,4.4,0.0,18,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,90.0,11.4,855.9,10.5,0.0,19,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,79.0,12.5,855.7,11.3,0.0,20,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,77.0,12.8,855.6,9.8,0.0,21,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,78.0,12.4,855.7,9.5,0.0,22,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,82.0,11.8,856.1,11.5,0.0,23,0,0,ERA5 - Shillong (Pre-Monsoon Spring)
0.0,87.0,14.2,857.6,3.6,0.0,0,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,86.0,16.1,859.7,3.7,0.0,1,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,80.0,18.5,861.4,2.1,0.0,2,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,74.0,19.7,862.1,4.1,0.0,3,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,68.0,20.6,862.2,6.8,0.0,4,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,65.0,21.3,861.6,6.8,0.0,5,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.2,61.0,21.8,860.9,5.8,0.0,6,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.2,64.0,21.5,859.9,4.2,0.0,7,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,66.0,21.1,858.7,3.3,0.0,8,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,69.0,20.7,858.0,4.4,0.0,9,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.2,73.0,20.1,857.8,4.9,0.0,10,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,84.0,18.7,857.9,4.0,0.0,11,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,93.0,16.9,857.8,5.4,0.0,12,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,89.0,16.9,858.5,4.9,0.0,13,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,84.0,17.8,859.9,4.8,0.0,14,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,89.0,16.6,860.0,4.1,0.0,15,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,93.0,14.9,859.0,3.7,0.0,16,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,94.0,14.0,858.4,4.1,0.0,17,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,92.0,14.0,858.0,4.1,0.0,18,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,92.0,13.8,857.6,4.2,0.0,19,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,91.0,14.0,857.5,2.8,0.0,20,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,92.0,14.1,857.5,1.8,0.0,21,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,93.0,13.9,857.5,1.8,0.0,22,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,93.0,13.6,857.7,2.6,0.0,23,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,91.0,14.8,859.5,3.9,0.0,0,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,88.0,17.0,861.2,3.8,0.0,1,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,79.0,19.0,862.9,2.9,0.0,2,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,73.0,20.2,863.6,5.2,0.0,3,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,65.0,21.2,863.5,6.0,0.0,4,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,60.0,22.1,863.2,5.9,0.0,5,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,58.0,22.7,862.3,6.4,0.0,6,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,55.0,22.9,861.3,6.2,0.0,7,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,60.0,22.4,860.4,8.1,0.0,8,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,67.0,21.7,859.8,8.7,0.0,9,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,76.0,20.4,859.6,9.5,0.0,10,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,84.0,19.0,859.4,6.9,0.0,11,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,91.0,17.7,859.7,5.4,0.0,12,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,94.0,16.9,860.0,7.2,0.0,13,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,91.0,18.0,861.1,1.1,0.0,14,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,91.0,17.5,861.0,2.4,0.0,15,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,92.0,16.3,860.4,2.1,0.0,16,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,90.0,16.8,860.6,1.3,0.0,17,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,99.0,14.1,859.0,1.0,0.0,18,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,99.0,14.6,859.0,1.5,0.0,19,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,99.0,13.6,858.1,3.3,0.0,20,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,99.0,12.6,857.2,4.3,0.0,21,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,98.0,11.8,856.8,5.9,0.0,22,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,85.0,12.3,857.6,6.6,0.0,23,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,70.0,13.7,859.5,7.7,0.0,0,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,77.0,15.5,860.9,9.5,0.0,1,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,65.0,19.6,863.7,6.6,0.0,2,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,50.0,21.1,864.5,4.3,0.0,3,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,42.0,22.0,864.4,3.7,0.0,4,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,41.0,22.6,863.8,4.2,0.0,5,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,43.0,22.9,862.6,5.5,0.0,6,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,46.0,22.9,861.5,5.5,0.0,7,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,49.0,22.8,860.8,5.4,0.0,8,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,51.0,22.2,860.1,5.4,0.0,9,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,58.0,21.1,859.8,4.3,0.0,10,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,70.0,19.4,859.8,3.1,0.0,11,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,89.0,16.3,859.3,5.9,0.0,12,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,90.0,15.0,859.3,4.8,0.0,13,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,88.0,14.8,859.7,3.3,0.0,14,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,88.0,14.7,859.8,2.1,0.0,15,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,87.0,14.2,859.7,2.6,0.0,16,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,85.0,13.8,859.3,3.6,0.0,17,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,68.0,17.9,861.2,1.0,0.0,18,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,70.0,18.3,861.2,1.5,0.0,19,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,75.0,18.1,860.9,2.8,0.0,20,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,76.0,17.9,860.7,2.6,0.0,21,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,76.0,17.7,860.7,3.7,0.0,22,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,81.0,15.0,859.7,4.8,0.0,23,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,89.0,13.2,859.5,5.6,0.0,0,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,82.0,16.8,861.6,4.5,0.0,1,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,67.0,18.8,863.3,4.3,0.0,2,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,59.0,20.0,864.0,0.8,0.0,3,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,59.0,20.8,864.0,3.8,0.0,4,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,59.0,21.3,863.6,5.9,0.0,5,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.2,59.0,21.4,862.5,8.3,0.0,6,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.5,62.0,21.3,861.5,6.5,0.0,7,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.4,63.0,21.2,860.9,3.4,0.0,8,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.2,64.0,20.7,860.3,3.2,0.0,9,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,69.0,20.0,859.8,3.3,0.0,10,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,88.0,18.6,859.6,1.9,0.0,11,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,89.0,16.5,859.4,4.1,0.0,12,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.2,91.0,16.2,859.9,4.8,0.0,13,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.1,93.0,15.7,860.0,4.2,0.0,14,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
0.0,92.0,15.1,860.3,4.1,0.0,15,0,0,ERA5 - Shillong (Post-Monsoon Autumn)
